DSRC_MessageID,BSM_tmp_ID, transtime, X, Y, Speed, Instant_Acceleration, Heading, brakeStatus, brakePressure, hardBraking,  transTo, transmission_received_time
2,185818261,395,389551832,-771493078,0,2001,295.663,,,,,
2,185818261,494,389551832,-771493078,0,2001,295.638,,,,,
2,185818261,599,389551832,-771493078,0,2001,295.663,,,,,
2,185818261,696,389551832,-771493078,0,2001,295.7,,,,,
2,185818261,795,389551832,-771493078,0,2001,295.712,,,,,
2,185818261,896,389551832,-771493078,0,2001,295.763,,,,,
2,185818261,994,389551832,-771493078,0,2001,295.775,,,,,
2,185818261,1094,389551832,-771493078,0,2001,295.812,,,,,
2,185818261,1194,389551832,-771493078,0,2001,295.837,,,,,
2,185818261,1295,389551832,-771493078,0,2001,295.55,,,,,
2,185818261,1395,389551832,-771493078,0,2001,295.562,,,,,
2,185818261,1594,389551831,-771493078,0,2001,295.325,,,,,
2,185818261,1496,389551832,-771493078,0,2001,295.325,,,,,
2,185818261,1695,389551831,-771493078,1.1911e-43,2001,294.9,,,,,
2,185818261,1794,389551831,-771493079,1.1911e-43,2001,294.962,,,,,
2,185818261,1897,389551830,-771493079,1.1911e-43,2001,294.925,,,,,
2,185818261,1996,389551831,-771493079,1.1911e-43,2001,294.987,,,,,
2,185818261,2096,389551831,-771493079,0,2001,295.075,,,,,
2,185818261,2196,389551831,-771493079,0,2001,295.4,,,,,
2,185818261,2304,389551831,-771493078,0,2001,295.2,,,,,
2,185818261,2401,389551831,-771493079,0,2001,295.438,,,,,
2,185818261,2503,389551831,-771493078,1.1911e-43,2001,294.438,,,,,
2,185818261,2702,389551829,-771493080,0,2001,294.225,,,,,
2,185818261,2801,389551830,-771493079,0,2001,294.5,,,,,
2,185818261,2901,389551830,-771493079,0,2001,294.538,,,,,
2,185818261,3001,389551830,-771493079,0,2001,294.562,,,,,
2,185818261,3101,389551830,-771493079,0,2001,294.6,,,,,
2,185818261,3203,389551830,-771493079,0,2001,294.625,,,,,
2,185818261,3301,389551830,-771493079,0,2001,294.663,,,,,
2,185818261,3401,389551830,-771493079,0,2001,294.7,,,,,
2,185818261,3501,389551830,-771493079,0,2001,294.712,,,,,
2,185818261,3604,389551831,-771493079,0,2001,295.288,,,,,
2,185818261,3702,389551831,-771493078,0,2001,295,,,,,
2,185818261,3804,389551831,-771493079,0,2001,295.075,,,,,
2,185818261,3910,389551831,-771493079,0,2001,294.85,,,,,
2,185818261,4003,389551830,-771493079,0,2001,294.875,,,,,
2,185818261,4101,389551830,-771493079,0,2001,294.938,,,,,
2,185818261,4202,389551831,-771493079,0,2001,295,,,,,
2,185818261,4302,389551831,-771493079,0,2001,295.013,,,,,
2,185818261,4401,389551831,-771493079,0,2001,295.025,,,,,
2,185818261,4502,389551831,-771493079,1.1911e-43,2001,295.125,,,,,
2,185818261,4604,389551831,-771493079,0,2001,295.087,,,,,
2,185818261,4703,389551831,-771493079,1.1911e-43,2001,295.1,,,,,
2,185818261,4802,389551831,-771493079,0,2001,295.125,,,,,
2,185818261,4903,389551831,-771493079,0,2001,295.188,,,,,
2,185818261,5004,389551831,-771493079,0,2001,295.188,,,,,
2,185818261,5102,389551831,-771493079,0,2001,294.987,,,,,
2,185818261,5204,389551831,-771493079,0,2001,295.025,,,,,
2,185818261,5303,389551831,-771493079,1.1911e-43,2001,295.05,,,,,
2,185818261,5409,389551831,-771493079,1.1911e-43,2001,295.062,,,,,
2,185818261,5504,389551831,-771493079,1.1911e-43,2001,295.087,,,,,
2,185818261,69,389551831,-771493079,1.1911e-43,2001,295.1,,,,,
2,185818261,969,389551837,-771493079,0,2001,294.6,,,,,
2,185818261,1069,389551868,-771493079,0,2001,294.638,,,,,
2,185818261,1270,389551868,-771493079,0,2001,294.725,,,,,
2,185818261,1370,389551868,-771493079,0,2001,294.775,,,,,
2,185818261,1472,389551868,-771493079,0,2001,294.837,,,,,
2,185818261,1571,389551868,-771493079,1.1911e-43,2001,294.888,,,,,
2,185818261,1671,389551869,-771493079,0,2001,294.925,,,,,
2,185818261,1773,389551869,-771493079,0,2001,294.975,,,,,
2,185818261,1971,389551869,-771493079,1.1911e-43,2001,295.05,,,,,
2,185818261,2072,389551869,-771493079,1.1911e-43,2001,295.087,,,,,
2,185818261,2171,389551869,-771493079,1.1911e-43,2001,295.125,,,,,
2,185818261,2370,389551869,-771493079,1.1911e-43,2001,295.188,,,,,
2,185818261,2571,389551869,-771493078,1.1911e-43,2001,295.237,,,,,
2,185818261,2871,389551869,-771493078,1.1911e-43,2001,295.275,,,,,
2,185818261,2972,389551869,-771493078,1.1911e-43,2001,295.288,,,,,
2,185818261,2772,389551869,-771493078,1.1911e-43,2001,295.263,,,,,
2,185818261,3071,389551869,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,3171,389551869,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,3271,389551869,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,3372,389551869,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,3471,389551869,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,3571,389551869,-771493078,0,2001,295.312,,,,,
2,185818261,3671,389551869,-771493078,0,2001,295.3,,,,,
2,185818261,3770,389551869,-771493078,0,2001,295.3,,,,,
2,185818261,3871,389551869,-771493078,0,2001,295.3,,,,,
2,185818261,3973,389551869,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,4172,389551869,-771493078,1.1911e-43,2001,295.288,,,,,
2,185818261,4072,389551869,-771493078,0,2001,295.288,,,,,
2,185818261,4272,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4371,389551869,-771493078,0,2001,295.288,,,,,
2,185818261,4471,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4571,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4672,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4773,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4872,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4972,389551869,-771493078,0,2001,295.288,,,,,
2,185818261,5073,389551869,-771493078,0,2001,295.288,,,,,
2,185818261,5273,389551869,-771493078,0,2001,295.3,,,,,
2,185818261,5472,389551869,-771493078,0,2001,295.312,,,,,
2,185818261,36,389551869,-771493078,0,2001,295.312,,,,,
2,185818261,137,389551869,-771493078,0,2001,295.325,,,,,
2,185818261,238,389551869,-771493078,0,2001,295.337,,,,,
2,185818261,337,389551870,-771493078,0,2001,295.35,,,,,
2,185818261,438,389551870,-771493078,0,2001,295.362,,,,,
2,185818261,1339,389551870,-771493078,1.1911e-43,2001,295.45,,,,,
2,185818261,1438,389551870,-771493078,1.1911e-43,2001,295.45,,,,,
2,185818261,1538,389551870,-771493078,1.1911e-43,2001,295.45,,,,,
2,185818261,1838,389551870,-771493078,0,2001,295.438,,,,,
2,185818261,1938,389551870,-771493078,1.1911e-43,2001,295.425,,,,,
2,185818261,3239,389551869,-771493078,0,2001,295.288,,,,,
2,185818261,3339,389551869,-771493078,0,2001,295.288,,,,,
2,185818261,3439,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,3539,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,3640,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,3740,389551869,-771493078,0,2001,295.263,,,,,
2,185818261,3840,389551869,-771493078,0,2001,295.263,,,,,
2,185818261,3939,389551869,-771493078,0,2001,295.263,,,,,
2,185818261,4039,389551869,-771493078,0,2001,295.263,,,,,
2,185818261,4140,389551869,-771493078,0,2001,295.263,,,,,
2,185818261,4239,389551869,-771493078,0,2001,295.275,,,,,
2,185818261,4439,389551869,-771493078,0,2001,295.312,,,,,
2,185818261,4739,389551870,-771493078,0,2001,295.362,,,,,
2,185818261,4941,389551870,-771493078,0,2001,295.4,,,,,
2,185818261,5039,389551870,-771493078,0,2001,295.413,,,,,
2,185818261,5142,389551870,-771493078,1.1911e-43,2001,295.438,,,,,
2,185818261,5249,389551870,-771493078,0,2001,295.45,,,,,
2,185818261,5339,389551870,-771493078,0,2001,295.475,,,,,
2,185818261,5439,389551870,-771493078,0,2001,295.487,,,,,
2,185818261,4,389551870,-771493078,0,2001,295.5,,,,,
2,185818261,104,389551870,-771493078,0,2001,295.513,,,,,
2,185818261,207,389551870,-771493078,1.1911e-43,2001,295.525,,,,,
2,185818261,310,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,405,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,510,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,605,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,709,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,806,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,1007,389551870,-771493078,1.1911e-43,2001,295.538,,,,,
2,185818261,906,389551870,-771493078,0,2001,295.538,,,,,
2,185818261,1109,389551870,-771493078,0,2001,295.538,,,,,
2,185818261,1207,389551870,-771493078,1.1911e-43,2001,295.525,,,,,
2,185818261,1307,389551870,-771493078,0,2001,295.513,,,,,
2,185818261,1407,389551870,-771493078,1.1911e-43,2001,295.513,,,,,
2,185818261,1508,389551870,-771493078,0,2001,295.513,,,,,
2,185818261,1609,389551870,-771493078,0,2001,295.525,,,,,
2,185818261,1708,389551870,-771493078,0,2001,295.525,,,,,
2,185818261,1809,389551870,-771493078,0,2001,295.513,,,,,
2,185818261,1908,389551870,-771493078,0,2001,295.513,,,,,
2,185818261,2008,389551870,-771493078,0,2001,295.5,,,,,
2,185818261,2109,389551870,-771493078,0,2001,295.487,,,,,
2,185818261,2209,389551870,-771493078,0,2001,295.487,,,,,
2,185818261,2309,389551870,-771493078,0,2001,295.5,,,,,
2,185818261,2409,389551870,-771493078,0,2001,295.513,,,,,
2,185818261,2709,389551870,-771493078,0,2001,295.55,,,,,
2,185818261,2809,389551870,-771493078,1.1911e-43,2001,295.575,,,,,
2,185818261,2909,389551870,-771493078,1.1911e-43,2001,295.575,,,,,
2,185818261,3010,389551870,-771493078,1.1911e-43,2001,295.587,,,,,
2,185818261,3110,389551870,-771493078,1.1911e-43,2001,295.612,,,,,
2,185818261,3209,389551870,-771493078,1.1911e-43,2001,295.625,,,,,
2,185818261,3326,389551870,-771493078,1.1911e-43,2001,295.625,,,,,
2,185818261,3410,389551870,-771493078,1.1911e-43,2001,295.638,,,,,
2,185818261,3510,389551870,-771493078,1.1911e-43,2001,295.65,,,,,
2,185818261,3610,389551870,-771493078,1.1911e-43,2001,295.663,,,,,
2,185818261,3709,389551870,-771493078,1.1911e-43,2001,295.663,,,,,
2,185818261,3809,389551870,-771493078,1.1911e-43,2001,295.65,,,,,
2,185818261,3909,389551870,-771493078,1.1911e-43,2001,295.638,,,,,
2,185818261,4009,389551870,-771493078,1.1911e-43,2001,295.625,,,,,
2,185818261,4109,389551870,-771493078,1.1911e-43,2001,295.6,,,,,
2,185818261,4210,389551870,-771493078,1.1911e-43,2001,295.575,,,,,
2,185818261,4310,389551870,-771493078,1.1911e-43,2001,295.55,,,,,
2,185818261,4611,389551870,-771493078,0,2001,295.487,,,,,
2,185818261,4411,389551870,-771493078,1.1911e-43,2001,295.525,,,,,
2,185818261,4511,389551870,-771493078,0,2001,295.5,,,,,
2,185818261,4711,389551870,-771493078,1.1911e-43,2001,295.475,,,,,
2,185818261,4811,389551870,-771493078,1.1911e-43,2001,295.438,,,,,
2,185818261,4912,389551870,-771493078,0,2001,295.413,,,,,
2,185818261,5011,389551870,-771493078,0,2001,295.4,,,,,
2,185818261,5111,389551870,-771493078,0,2001,295.375,,,,,
2,185818261,5210,389551870,-771493078,0,2001,295.362,,,,,
2,185818261,5311,389551870,-771493078,0,2001,295.35,,,,,
2,185818261,5414,389551870,-771493078,0,2001,295.35,,,,,
2,185818261,5511,389551870,-771493078,0,2001,295.35,,,,,
2,185818261,75,389551870,-771493078,0,2001,295.35,,,,,
2,185818261,275,389551869,-771493078,1.1911e-43,2001,295.337,,,,,
2,185818261,175,389551869,-771493078,0,2001,295.337,,,,,
2,185818261,377,389551869,-771493078,1.1911e-43,2001,295.325,,,,,
2,185818261,475,389551869,-771493078,0,2001,295.312,,,,,
2,185818261,575,389551869,-771493078,0,2001,295.312,,,,,
2,185818261,675,389551877,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,775,389551908,-771493078,1.1911e-43,2001,295.3,,,,,
2,185818261,876,389551908,-771493078,0,2001,295.312,,,,,
2,185818261,975,389551908,-771493078,0,2001,295.3,,,,,
2,185818261,1075,389551908,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,1176,389551908,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,1276,389551908,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,1377,389551908,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,1477,389551908,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,1578,389551908,-771493078,1.1911e-43,2001,295.312,,,,,
2,185818261,1678,389551908,-771493155,1.1911e-43,2001,295.312,,,,,
2,185818261,1777,389551908,-771493155,0,2001,295.325,,,,,
2,185818261,1877,389551908,-771493155,1.1911e-43,2001,295.325,,,,,
2,185818261,1977,389551908,-771493155,1.1911e-43,2001,295.337,,,,,
2,185818261,2077,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,2177,389551908,-771493155,1.1911e-43,2001,295.362,,,,,
2,185818261,2277,389551908,-771493155,1.1911e-43,2001,295.388,,,,,
2,185818261,2377,389551908,-771493155,0,2001,295.4,,,,,
2,185818261,2478,389551908,-771493155,1.1911e-43,2001,295.413,,,,,
2,185818261,2578,389551908,-771493155,0,2001,295.425,,,,,
2,185818261,2780,389551908,-771493154,1.1911e-43,2001,295.438,,,,,
2,185818261,2878,389551908,-771493154,1.1911e-43,2001,295.45,,,,,
2,185818261,2978,389551908,-771493154,0,2001,295.45,,,,,
2,185818261,3079,389551908,-771493154,0,2001,295.45,,,,,
2,185818261,3179,389551908,-771493154,0,2001,295.462,,,,,
2,185818261,3280,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,3379,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,3479,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,3679,389551908,-771493154,0,2001,295.487,,,,,
2,185818261,3579,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,3780,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,3879,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,3979,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,4079,389551908,-771493154,0,2001,295.462,,,,,
2,185818261,4180,389551908,-771493154,0,2001,295.45,,,,,
2,185818261,4280,389551908,-771493154,1.1911e-43,2001,295.438,,,,,
2,185818261,4379,389551908,-771493155,1.1911e-43,2001,295.425,,,,,
2,185818261,4479,389551908,-771493155,1.1911e-43,2001,295.4,,,,,
2,185818261,4580,389551908,-771493155,1.1911e-43,2001,295.388,,,,,
2,185818261,4779,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,4679,389551908,-771493155,1.1911e-43,2001,295.362,,,,,
2,185818261,4879,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,4980,389551908,-771493155,1.1911e-43,2001,295.337,,,,,
2,185818261,5080,389551908,-771493155,1.1911e-43,2001,295.337,,,,,
2,185818261,5179,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,5279,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,5379,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,5480,389551908,-771493155,1.1911e-43,2001,295.35,,,,,
2,185818261,44,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,143,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,243,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,343,389551908,-771493155,0,2001,295.388,,,,,
2,185818261,443,389551908,-771493155,1.1911e-43,2001,295.388,,,,,
2,185818261,543,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,643,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,744,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,844,389551908,-771493155,0,2001,295.362,,,,,
2,185818261,1245,389551908,-771493155,1.1911e-43,2001,295.312,,,,,
2,185818261,1344,389551908,-771493155,0,2001,295.312,,,,,
2,185818261,1446,389551908,-771493155,1.1911e-43,2001,295.312,,,,,
2,185818261,1647,389551908,-771493155,1.1911e-43,2001,295.312,,,,,
2,185818261,1948,389551908,-771493155,1.1911e-43,2001,295.325,,,,,
2,185818261,2148,389551908,-771493155,1.1911e-43,2001,295.312,,,,,
2,185818261,2248,389551908,-771493155,0,2001,295.312,,,,,
2,185818261,2349,389551908,-771493155,0,2001,295.312,,,,,
2,185818261,2453,389551908,-771493155,0,2001,295.312,,,,,
2,185818261,2549,389551908,-771493155,0,2001,295.312,,,,,
2,185818261,2649,389551908,-771493155,0,2001,295.3,,,,,
2,185818261,2750,389551908,-771493155,0,2001,295.3,,,,,
2,185818261,2849,389551908,-771493155,0,2001,295.288,,,,,
2,185818261,2949,389551908,-771493155,0,2001,295.288,,,,,
2,185818261,3049,389551908,-771493155,1.1911e-43,2001,295.288,,,,,
2,185818261,3149,389551908,-771493155,1.1911e-43,2001,295.3,,,,,
2,185818261,3249,389551908,-771493155,0,2001,295.3,,,,,
2,185818261,3349,389551908,-771493155,1.1911e-43,2001,295.312,,,,,
2,185818261,3450,389551908,-771493155,1.1911e-43,2001,295.325,,,,,
2,185818261,3549,389551908,-771493155,1.1911e-43,2001,295.337,,,,,
2,185818261,3750,389551908,-771493155,1.1911e-43,2001,295.362,,,,,
2,185818261,3850,389551908,-771493155,0,2001,295.362,,,,,
2,185818261,3950,389551908,-771493155,0,2001,295.375,,,,,
2,185818261,4050,389551908,-771493155,0,2001,295.388,,,,,
2,185818261,4150,389551908,-771493155,0,2001,295.4,,,,,
2,185818261,4350,389551908,-771493155,1.1911e-43,2001,295.4,,,,,
2,185818261,4250,389551908,-771493155,0,2001,295.4,,,,,
2,185818261,4550,389551908,-771493155,1.1911e-43,2001,295.413,,,,,
2,185818261,4650,389551908,-771493154,0,2001,295.425,,,,,
2,185818261,4750,389551908,-771493154,0,2001,295.438,,,,,
2,185818261,4950,389551908,-771493154,0,2001,295.45,,,,,
2,185818261,5050,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,5151,389551908,-771493154,0,2001,295.475,,,,,
2,185818261,5251,389551908,-771493154,0,2001,295.487,,,,,
2,185818261,5351,389551908,-771493154,0,2001,295.5,,,,,
2,185818261,5451,389551908,-771493154,0,2001,295.525,,,,,
2,185818261,16,389551908,-771493154,0,2001,295.538,,,,,
2,185818261,115,389551908,-771493154,0,2001,295.562,,,,,
2,185818261,215,389551908,-771493154,0,2001,295.575,,,,,
2,185818261,314,389551908,-771493154,1.1911e-43,2001,295.6,,,,,
2,185818261,515,389551908,-771493154,0,2001,295.612,,,,,
2,185818261,415,389551908,-771493154,1.1911e-43,2001,295.6,,,,,
2,185818261,615,389551908,-771493154,1.1911e-43,2001,295.625,,,,,
2,185818261,715,389551908,-771493154,0,2001,295.625,,,,,
2,185818261,816,389551908,-771493154,0,2001,295.625,,,,,
2,185818261,916,389551908,-771493154,1.1911e-43,2001,295.612,,,,,
2,185818261,1015,389551908,-771493154,1.1911e-43,2001,295.625,,,,,
