DSRC_MessageID,Vehicle ID,BSM_tmp_ID, transtime, X, Y, Speed, Instant_Acceleration, Heading, brakeStatus, brakePressure, hardBraking,  transTo, transmission_received_time
2,,217137463,15061,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,15161,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,15262,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,15361,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,15465,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,15564,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,15763,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,16162,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,16263,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,16363,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,16462,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,16563,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,16662,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,16762,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,16862,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,16962,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,17062,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,17163,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,17263,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,17363,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,18168,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18264,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18367,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18464,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18563,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18663,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18763,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,18864,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,18963,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,19064,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,19163,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,19263,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,19565,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,19665,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,19766,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,21167,389564531,-771503781,0,2001,134.825,,,,,
2,,217137463,21266,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,21467,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,21568,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,21667,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,21767,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,21868,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,21967,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,22068,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,22168,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,22969,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,23069,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,23168,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,23269,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,23369,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,23468,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,23569,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,23668,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,24368,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,24568,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,24768,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,24969,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,25068,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,25169,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,25268,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,25369,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,25469,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26169,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26269,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26369,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26470,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26571,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26670,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,26770,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,27470,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,27570,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,27670,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,27770,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,27870,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,27971,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,28071,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,28571,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,28671,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,28771,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,29772,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,29973,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,30071,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,30572,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,30673,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,30771,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,30871,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,30972,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,31071,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,31171,389564531,-771503781,0,2001,134.75,,,,,
2,,217137463,31271,389564531,-771503781,0,2001,134.738,,,,,
2,,217137463,31371,389564531,-771503781,0,2001,134.762,,,,,
2,,217137463,31471,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,31571,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,31671,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,31771,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,31872,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,31972,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32072,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32172,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32271,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32372,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32472,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,32572,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,32672,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32772,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,32872,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,32972,389564531,-771503781,0,2001,134.788,,,,,
2,,217137463,33072,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,33172,389564531,-771503781,0,2001,134.775,,,,,
2,,217137463,33272,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,33374,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,33473,389564531,-771503781,0,2001,134.8,,,,,
2,,217137463,33572,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,33674,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,33773,389564531,-771503781,0,2001,134.825,,,,,
2,,217137463,33872,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,33972,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,34072,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,34173,389564531,-771503781,0,2001,134.837,,,,,
2,,217137463,34273,389564531,-771503781,0,2001,134.688,,,,,
2,,217137463,34373,389564532,-771503781,0,2001,134.65,,,,,
2,,217137463,34473,389564532,-771503781,0,2001,134.7,,,,,
2,,217137463,34573,389564531,-771503781,0,2001,134.75,,,,,
2,,217137463,34672,389564531,-771503781,0,2001,134.812,,,,,
2,,217137463,34773,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,34873,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,34973,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,35072,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,35172,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,35272,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,35373,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,35472,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,35573,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,35673,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,35772,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,35872,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,35972,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,36072,389564531,-771503781,0,2001,134.625,,,,,
2,,217137463,36172,389564532,-771503780,0,2001,134.375,,,,,
2,,217137463,36272,389564533,-771503779,0,2001,133.962,,,,,
2,,217137463,36372,389564533,-771503779,0,2001,134.038,,,,,
2,,217137463,36472,389564533,-771503779,0,2001,134.075,,,,,
2,,217137463,36572,389564533,-771503779,0,2001,134.163,,,,,
2,,217137463,36672,389564532,-771503780,0,2001,134.225,,,,,
2,,217137463,36772,389564532,-771503780,0,2001,134.137,,,,,
2,,217137463,36872,389564533,-771503779,0,2001,133.875,,,,,
2,,217137463,36972,389564533,-771503779,0,2001,134.062,,,,,
2,,217137463,37072,389564533,-771503779,0,2001,134.113,,,,,
2,,217137463,37172,389564533,-771503779,0,2001,134.062,,,,,
2,,217137463,37272,389564533,-771503779,0,2001,134.1,,,,,
2,,217137463,37372,389564533,-771503780,0,2001,134.137,,,,,
2,,217137463,37472,389564532,-771503780,0,2001,134.175,,,,,
2,,217137463,37572,389564532,-771503780,0,2001,134.175,,,,,
2,,217137463,37672,389564532,-771503780,0,2001,134.175,,,,,
2,,217137463,37772,389564532,-771503780,0,2001,134.2,,,,,
2,,217137463,37872,389564532,-771503780,0,2001,134.238,,,,,
2,,217137463,37972,389564532,-771503780,0,2001,134.25,,,,,
2,,217137463,38072,389564532,-771503780,0,2001,134.25,,,,,
2,,217137463,38173,389564532,-771503780,0,2001,134.275,,,,,
2,,217137463,38273,389564532,-771503780,0,2001,134.275,,,,,
2,,217137463,38373,389564532,-771503780,0,2001,134.275,,,,,
2,,217137463,38472,389564532,-771503780,0,2001,134.238,,,,,
2,,217137463,38572,389564532,-771503780,0,2001,134.212,,,,,
2,,217137463,38673,389564532,-771503780,0,2001,134.188,,,,,
2,,217137463,38773,389564532,-771503780,0,2001,134.212,,,,,
2,,217137463,38873,389564532,-771503780,0,2001,134.25,,,,,
2,,217137463,38973,389564532,-771503780,0,2001,134.275,,,,,
2,,217137463,39073,389564532,-771503780,0,2001,134.275,,,,,
2,,217137463,39173,389564532,-771503780,0,2001,134.5,,,,,
2,,217137463,39273,389564532,-771503781,0,2001,134.788,,,,,
2,,217137463,39373,389564530,-771503783,0,2001,135.65,,,,,
2,,217137463,39473,389564530,-771503783,0,2001,135.6,,,,,
2,,217137463,39574,389564530,-771503783,0,2001,135.788,,,,,
2,,217137463,39673,389564530,-771503783,0,2001,135.938,,,,,
2,,217137463,39773,389564529,-771503784,0,2001,135.688,,,,,
2,,217137463,39873,389564530,-771503783,0,2001,135.65,,,,,
2,,217137463,39973,389564530,-771503783,0,2001,135.587,,,,,
2,,217137463,40073,389564530,-771503783,0,2001,135.575,,,,,
2,,217137463,40173,389564530,-771503783,0,2001,135.512,,,,,
2,,217137463,40273,389564530,-771503783,0,2001,135.475,,,,,
2,,217137463,40373,389564530,-771503783,0,2001,135.538,,,,,
2,,217137463,40473,389564530,-771503783,0,2001,135.512,,,,,
2,,217137463,40573,389564530,-771503783,0,2001,135.925,,,,,
2,,217137463,40675,389564530,-771503784,0,2001,136.188,,,,,
2,,217137463,40775,389564529,-771503784,0,2001,136.125,,,,,
2,,217137463,40875,389564529,-771503784,0,2001,136.062,,,,,
2,,217137463,40976,389564529,-771503784,0,2001,136,,,,,
2,,217137463,41075,389564529,-771503784,0,2001,135.938,,,,,
2,,217137463,41175,389564530,-771503783,0,2001,135.9,,,,,
2,,217137463,41275,389564530,-771503783,0,2001,135.837,,,,,
2,,217137463,41379,389564530,-771503783,0,2001,135.788,,,,,
2,,217137463,41475,389564530,-771503783,0,2001,135.663,,,,,
2,,217137463,41575,389564530,-771503783,0,2001,135.9,,,,,
2,,217137463,41675,389564529,-771503783,0,2001,135.925,,,,,
2,,217137463,41775,389564529,-771503784,0,2001,135.975,,,,,
2,,217137463,41875,389564529,-771503784,0,2001,136.038,,,,,
2,,217137463,41976,389564530,-771503784,0,2001,135.95,,,,,
2,,217137463,42085,389564530,-771503783,0,2001,135.9,,,,,
2,,217137463,42175,389564530,-771503783,0,2001,135.85,,,,,
2,,217137463,42275,389564530,-771503783,0,2001,135.812,,,,,
2,,217137463,42376,389564530,-771503783,0,2001,135.775,,,,,
2,,217137463,42475,389564530,-771503783,0,2001,135.775,,,,,
2,,217137463,42575,389564530,-771503783,0,2001,135.7,,,,,
2,,217137463,42675,389564530,-771503783,0,2001,135.712,,,,,
2,,217137463,42776,389564530,-771503783,0,2001,135.775,,,,,
2,,217137463,42875,389564530,-771503783,0,2001,135.762,,,,,
2,,217137463,42976,389564530,-771503783,0,2001,135.762,,,,,
2,,217137463,43079,389564530,-771503783,0,2001,135.712,,,,,
2,,217137463,43176,389564530,-771503783,0,2001,135.688,,,,,
2,,217137463,43275,389564530,-771503783,0,2001,135.675,,,,,
2,,217137463,43376,389564530,-771503783,0,2001,135.587,,,,,
2,,217137463,43477,389564530,-771503783,0,2001,135.55,,,,,
2,,217137463,43577,389564530,-771503783,0,2001,135.538,,,,,
2,,217137463,43677,389564530,-771503783,0,2001,135.525,,,,,
2,,217137463,43777,389564530,-771503783,0,2001,135.488,,,,,
2,,217137463,43877,389564530,-771503782,0,2001,135.475,,,,,
2,,217137463,43980,389564530,-771503782,0,2001,135.4,,,,,
2,,217137463,44078,389564530,-771503782,0,2001,135.375,,,,,
2,,217137463,44177,389564530,-771503782,0,2001,135.35,,,,,
2,,217137463,44278,389564530,-771503782,0,2001,135.337,,,,,
2,,217137463,44377,389564530,-771503782,0,2001,135.312,,,,,
2,,217137463,44478,389564530,-771503782,0,2001,135.3,,,,,
2,,217137463,44578,389564531,-771503782,0,2001,135.262,,,,,
2,,217137463,44677,389564531,-771503782,0,2001,135.262,,,,,
2,,217137463,44777,389564531,-771503782,0,2001,135.225,,,,,
2,,217137463,44878,389564531,-771503782,0,2001,135.175,,,,,
2,,217137463,44977,389564531,-771503782,0,2001,135.163,,,,,
2,,217137463,45078,389564531,-771503782,0,2001,135.15,,,,,
2,,217137463,45178,389564531,-771503782,0,2001,135.125,,,,,
2,,217137463,45279,389564531,-771503782,0,2001,135.1,,,,,
2,,217137463,45378,389564531,-771503782,0,2001,135.087,,,,,
2,,217137463,45479,389564531,-771503782,0,2001,135.075,,,,,
2,,217137463,45578,389564531,-771503782,0,2001,135.062,,,,,
2,,217137463,45679,389564531,-771503782,0,2001,135.05,,,,,
2,,217137463,45788,389564531,-771503782,0,2001,135.05,,,,,
2,,217137463,45879,389564531,-771503782,0,2001,135.038,,,,,
2,,217137463,45979,389564531,-771503782,0,2001,135.038,,,,,
2,,217137463,46078,389564531,-771503782,0,2001,135.038,,,,,
2,,217137463,46178,389564531,-771503782,0,2001,135.025,,,,,
2,,217137463,46279,389564531,-771503781,0,2001,135.012,,,,,
2,,217137463,46383,389564531,-771503781,0,2001,135.012,,,,,
2,,217137463,46479,389564531,-771503781,0,2001,135,,,,,
2,,217137463,46578,389564531,-771503781,0,2001,135,,,,,
2,,217137463,46678,389564531,-771503781,0,2001,135,,,,,
2,,217137463,46778,389564531,-771503781,0,2001,135,,,,,
2,,217137463,46879,389564531,-771503781,0,2001,135,,,,,
2,,217137463,46980,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47080,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47180,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47280,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47380,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47481,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47581,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47681,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47781,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47881,389564531,-771503781,0,2001,135,,,,,
2,,217137463,47981,389564531,-771503781,0,2001,134.988,,,,,
2,,217137463,48081,389564531,-771503781,0,2001,135,,,,,
2,,217137463,48181,389564531,-771503781,0,2001,135,,,,,
2,,217137463,48281,389564531,-771503781,0,2001,134.988,,,,,
2,,217137463,48390,389564531,-771503781,0,2001,134.988,,,,,
2,,217137463,48581,389564531,-771503781,0,2001,134.975,,,,,
2,,217137463,48482,389564531,-771503781,0,2001,134.988,,,,,
2,,217137463,48685,389564531,-771503781,0,2001,134.975,,,,,
2,,217137463,48781,389564531,-771503781,0,2001,134.962,,,,,
2,,217137463,48881,389564531,-771503781,0,2001,134.962,,,,,
2,,217137463,48981,389564531,-771503781,0,2001,134.962,,,,,
2,,217137463,49081,389564531,-771503781,0,2001,134.962,,,,,
2,,217137463,49181,389564531,-771503781,0,2001,134.95,,,,,
2,,217137463,49281,389564531,-771503781,0,2001,134.95,,,,,
2,,217137463,49381,389564531,-771503781,0,2001,134.95,,,,,
2,,217137463,49481,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,49581,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,49681,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,49781,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,49881,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,49981,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,50081,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,50181,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,50282,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,50381,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,50481,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,50582,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,50682,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,50782,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,50882,389564531,-771503781,0,2001,134.938,,,,,
2,,217137463,50982,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51082,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51182,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51282,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51382,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51482,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51582,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51682,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,51782,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51885,389564531,-771503781,0,2001,134.925,,,,,
2,,217137463,51983,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,52083,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,52183,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,52383,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,52484,389564531,-771503781,0,2001,134.913,,,,,
2,,217137463,52584,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,52684,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,52783,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,52883,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,52984,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,53083,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,53183,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,53284,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,53384,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,53483,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,53583,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,53683,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,53783,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,53883,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,53983,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,54083,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,54183,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,54283,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,54383,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,54483,389564531,-771503781,0,2001,134.85,,,,,
2,,217137463,54583,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,54683,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,54783,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,54883,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,54983,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,55084,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,55184,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,55284,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,55384,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,55484,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,55584,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,55683,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,55884,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,55984,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,56084,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,56185,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,56284,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,56484,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,56585,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,56685,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,56785,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,56885,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,56985,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,57088,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,57185,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,57286,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,57385,389564531,-771503781,0,2001,134.9,,,,,
2,,217137463,57485,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,57588,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,57686,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,57786,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,57886,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,57986,389564531,-771503781,0,2001,134.887,,,,,
2,,217137463,58086,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,58186,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,58286,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,58485,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,58585,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,58685,389564531,-771503781,0,2001,134.875,,,,,
2,,217137463,58785,389564531,-771503781,0,2001,134.863,,,,,
2,,217137463,58885,389564531,-771503781,0,2001,134.863,,,,,
