vehicle ID,vehicle type,time,number of records,link ID,lane ID,location,speed,acceleration,lat,lon
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551499,-77.1496641
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551499,-77.1496641
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551499,-77.1496641
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551498,-77.1496642
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551498,-77.1496642
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551498,-77.1496642
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551497,-77.1496646
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551497,-77.1496646
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551498,-77.1496642
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551497,-77.1496647
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551497,-77.1496647
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551496,-77.1496647
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551496,-77.1496647
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551496,-77.1496646
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551496,-77.1496646
122412072,1,1.57E+12,13089,1,1,0,0,15,38.9551495,-77.149665
122412072,1,1.57E+12,13089,1,1,0,0,15,38.9551495,-77.149665
122412072,1,1.57E+12,13089,1,1,0,0,15,38.9551495,-77.149665
122412072,1,1.57E+12,13089,1,1,0,0,15,38.9551495,-77.149665
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551494,-77.1496651
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551494,-77.1496651
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551494,-77.149665
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551494,-77.149665
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551494,-77.1496654
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551494,-77.1496654
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551494,-77.1496654
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551494,-77.1496654
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551493,-77.1496657
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551493,-77.1496657
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551493,-77.1496657
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551493,-77.1496657
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551492,-77.149666
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551492,-77.149666
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551492,-77.1496659
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551492,-77.1496659
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496662
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496662
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496661
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496661
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496664
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496664
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496664
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551491,-77.1496664
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955149,-77.1496666
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955149,-77.1496666
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955149,-77.1496666
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955149,-77.1496666
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551489,-77.1496667
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551489,-77.1496667
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551489,-77.1496667
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551489,-77.1496667
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551488,-77.149667
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551488,-77.1496669
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551488,-77.1496669
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551488,-77.149667
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551488,-77.1496672
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551488,-77.1496672
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496485
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496482
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496482
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496482
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496482
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.149648
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.149648
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.149648
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.149648
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496479
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496479
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496479
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496479
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496477
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496477
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496477
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496477
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496476
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496476
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496476
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496476
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496474
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496474
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551713,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551712,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551712,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551712,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551712,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496473
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496472
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496472
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496471
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496471
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496471
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496471
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.149647
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.149647
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.149647
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496468
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.149647
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496468
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496467
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551712,-77.1496467
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.1496466
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.1496466
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.1496465
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551712,-77.1496465
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551712,-77.1496465
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551712,-77.1496465
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551712,-77.1496465
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551712,-77.1496465
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551712,-77.1496463
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551712,-77.1496463
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551712,-77.1496462
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551712,-77.1496462
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551712,-77.1496462
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551712,-77.1496462
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551712,-77.1496462
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551712,-77.1496462
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.149646
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.149646
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.1496459
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551712,-77.1496459
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496459
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496459
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496459
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551712,-77.1496459
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551712,-77.1496456
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551712,-77.1496456
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551712,-77.1496456
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551712,-77.1496456
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496455
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496455
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496455
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496455
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496454
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496454
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496454
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551713,-77.1496454
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551713,-77.1496452
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551713,-77.1496452
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551713,-77.1496452
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551713,-77.1496452
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551713,-77.1496452
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551713,-77.1496451
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551713,-77.1496452
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551713,-77.1496451
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496451
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.1496451
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.149645
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551713,-77.149645
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551714,-77.1496449
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551714,-77.1496449
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551714,-77.1496448
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551714,-77.1496448
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551714,-77.1496448
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551714,-77.1496448
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551714,-77.1496448
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551714,-77.1496448
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551714,-77.1496447
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551714,-77.1496447
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551714,-77.1496447
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551714,-77.1496447
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551714,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551714,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551714,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551714,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551715,-77.1496447
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551715,-77.1496447
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551714,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551714,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551715,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551715,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551715,-77.1496446
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551716,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551716,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551716,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551716,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551716,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-12,38.9551716,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551717,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551717,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551718,-77.1496445
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551719,-77.1496444
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551719,-77.1496443
122412072,1,1.57E+12,13089,1,1,0,0,3,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,3,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551719,-77.1496444
122412072,1,1.57E+12,13089,1,1,0,0,3,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551719,-77.1496443
122412072,1,1.57E+12,13089,1,1,0,0,3,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,11,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,11,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,11,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,11,38.955172,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551721,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551721,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551721,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551721,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551721,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551721,-77.1496442
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551721,-77.1496443
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551721,-77.1496443
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551722,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551722,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551723,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551723,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551723,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551723,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551723,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551723,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551724,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551725,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551725,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551724,-77.1496441
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551725,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551725,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551725,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551725,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551726,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551726,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551726,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551726,-77.149644
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551727,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551727,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551727,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551727,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551728,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551728,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551728,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,5,38.9551728,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551729,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551729,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955173,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955173,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955173,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955173,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955173,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955173,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551731,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551731,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551731,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551731,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-16,38.9551732,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-16,38.9551732,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-16,38.9551732,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551733,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-16,38.9551732,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551733,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551733,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551733,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551734,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551734,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551734,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551734,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551735,-77.1496434
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551735,-77.1496434
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551735,-77.1496434
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551735,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551735,-77.1496434
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551735,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551735,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,13,38.9551735,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-14,38.9551736,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,-14,38.9551736,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,-14,38.9551736,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,-14,38.9551736,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551738,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551738,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551738,-77.1496434
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551738,-77.1496434
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,11,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-10,38.9551739,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.955174,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.955174,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.955174,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.955174,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955174,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955174,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955174,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,1,38.955174,-77.1496435
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551741,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551741,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551741,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,1,38.9551741,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551742,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551742,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551742,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-3,38.9551742,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551742,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551742,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551742,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551742,-77.1496436
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551743,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551743,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551743,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,7,38.9551743,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551744,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551744,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551744,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551744,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551745,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551745,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551745,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551745,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551746,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551746,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551746,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.9551746,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551747,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551747,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551747,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551747,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551748,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551748,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551748,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,3,38.9551748,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551749,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551749,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551749,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-4,38.9551749,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955175,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955175,-77.1496438
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955175,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,-1,38.955175,-77.1496437
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551752,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551752,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551752,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,9,38.9551752,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551753,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551753,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-8,38.9551753,-77.1496439
122412072,1,1.57E+12,13089,1,1,0,0,-6,38.9551754,-77.1496438
