vehicle ID,vehicle type,time,number of records,link ID,lane ID,location,speed,acceleration,lat,lon,cum distance
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-127.0,38.954983899999995,-77.14942420000001,2.358169772607578
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-127.0,38.95498189999999,-77.1494213,2.621535250985385
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-4.0,38.954980799999994,-77.14941850000001,2.870375301290057
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-4.0,38.954980799999994,-77.14941850000001,2.870375301290057
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-80.0,38.9549783,-77.14941440000001,3.2405737051673675
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-80.0,38.9549783,-77.14941440000001,3.2405737051673675
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-80.0,38.954976200000004,-77.1494111,3.53911347716452
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-80.0,38.954976200000004,-77.1494111,3.53911347716452
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,61.0,38.954975399999995,-77.14940849999999,3.7687287464440473
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,61.0,38.954975399999995,-77.14940849999999,3.7687287464440473
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,61.0,38.9549741,-77.149406,3.9929895881697917
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,61.0,38.9549741,-77.149406,3.9929895881697917
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-144.0,38.954972399999996,-77.1494015,4.3924666520725495
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-144.0,38.954972399999996,-77.1494015,4.3924666520725495
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-144.0,38.9549709,-77.149398,4.704335619636929
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-144.0,38.9549709,-77.149398,4.704335619636929
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,58.0,38.954970200000005,-77.14939509999999,4.959185229282692
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,58.0,38.954970200000005,-77.14939509999999,4.959185229282692
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,58.0,38.954968900000004,-77.14939190000001,5.24385467538546
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,58.0,38.954968900000004,-77.14939190000001,5.24385467538546
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-67.0,38.9549681,-77.14938790000001,5.59428712906605
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-67.0,38.9549669,-77.14938470000001,5.878301516841592
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-67.0,38.9549681,-77.14938790000001,5.59428712906605
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-67.0,38.9549669,-77.14938470000001,5.878301516841592
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-26.0,38.954966399999996,-77.1493802,6.26991773891265
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-26.0,38.954966399999996,-77.1493802,6.26991773891265
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-26.0,38.9549655,-77.1493766,6.586486098588555
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-26.0,38.9549655,-77.1493766,6.586486098588555
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,48.0,38.954965200000004,-77.14937359999999,6.84734522573299
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,48.0,38.954964600000004,-77.14937049999999,7.118799379897997
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,48.0,38.954965200000004,-77.14937359999999,6.84734522573299
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,48.0,38.954964600000004,-77.14937049999999,7.118799379897997
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-51.0,38.954964600000004,-77.14936690000002,7.4294720534640035
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-51.0,38.954964600000004,-77.14936690000002,7.4294720534640035
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-51.0,38.954964200000006,-77.1493635,7.725505446701625
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-51.0,38.954964200000006,-77.1493635,7.725505446701625
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549645,-77.14935990000001,8.034212885519565
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549643,-77.1493566,8.320306325032782
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549643,-77.1493566,8.320306325032782
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549641,-77.1493531,8.623659358186924
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549641,-77.1493531,8.623659358186924
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-1.0,38.95496370000001,-77.1493504,8.859284177506193
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-1.0,38.95496370000001,-77.1493504,8.859284177506193
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.954964200000006,-77.14934709999999,9.140792060124078
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.954964200000006,-77.14934709999999,9.140792060124078
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.954964399999994,-77.1493441,9.398375786737972
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.9549656,-77.1493407,9.683927890139767
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.9549656,-77.1493407,9.683927890139767
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.9549661,-77.1493375,9.956805956681233
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.9549661,-77.1493375,9.956805956681233
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.9549665,-77.14933429999999,10.2303391003639
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-55.0,38.9549665,-77.14933429999999,10.2303391003639
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,15.0,38.9549681,-77.1493317,10.444232481469268
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,15.0,38.9549681,-77.1493317,10.444232481469268
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549692,-77.14932890000001,10.67866085362375
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.95497,-77.1493261,10.91505446625785
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.95497,-77.1493261,10.91505446625785
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549708,-77.1493234,11.14281827667498
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-24.0,38.9549708,-77.1493234,11.14281827667498
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-32.0,38.954972600000005,-77.14932040000001,11.389920631673888
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-32.0,38.954972600000005,-77.14932040000001,11.389920631673888
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-32.0,38.9549738,-77.14931729999999,11.64958327017858
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-32.0,38.9549738,-77.14931729999999,11.64958327017858
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,34.0,38.954974799999995,-77.1493158,11.772479352977317
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-57.0,38.9549764,-77.1493127,12.029521636202718
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,34.0,38.954974799999995,-77.1493158,11.772479352977317
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-57.0,38.9549764,-77.1493127,12.029521636202718
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-57.0,38.9549777,-77.14931,12.254009982729476
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-57.0,38.9549777,-77.14931,12.254009982729476
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-57.0,38.9549789,-77.1493074,12.470523611588616
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-57.0,38.9549789,-77.1493074,12.470523611588616
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,23.0,38.9549811,-77.1493064,12.542409679524008
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-20.0,38.9549829,-77.1493047,12.677324636993951
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-20.0,38.954984700000004,-77.1493027,12.838128965027765
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-20.0,38.9549865,-77.14930059999999,13.007563078328818
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-8.0,38.9549884,-77.1492992,13.11593354334394
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,23.0,38.9549811,-77.1493064,12.542409679524008
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-20.0,38.9549829,-77.1493047,12.677324636993951
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-8.0,38.9549884,-77.1492992,13.11593354334394
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-20.0,38.954984700000004,-77.1493027,12.838128965027765
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-20.0,38.9549865,-77.14930059999999,13.007563078328818
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-8.0,38.9549902,-77.14929740000001,13.259478258742815
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-8.0,38.9549902,-77.14929740000001,13.259478258742815
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,1.0,38.954992299999994,-77.14929670000001,13.306129991890652
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,1.0,38.954992299999994,-77.14929670000001,13.306129991890652
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,1.0,38.9549942,-77.14929520000001,13.423130228520575
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,1.0,38.9549942,-77.14929520000001,13.423130228520575
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-30.0,38.954996200000004,-77.149295,13.427288081684962
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-30.0,38.954997999999996,-77.1492939,13.510424226851397
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-30.0,38.954996200000004,-77.149295,13.427288081684962
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-30.0,38.954997999999996,-77.1492939,13.510424226851397
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-53.0,38.955000399999996,-77.1492936,13.520591517203318
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-53.0,38.955000399999996,-77.1492936,13.520591517203318
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-53.0,38.9550026,-77.1492926,13.59247751450265
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-53.0,38.9550026,-77.1492926,13.59247751450265
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-1.0,38.9550046,-77.14929240000001,13.596635353256735
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-1.0,38.9550046,-77.14929240000001,13.596635353256735
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-1.0,38.9550066,-77.1492917,13.64394214489247
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-1.0,38.9550066,-77.1492917,13.64394214489247
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-28.0,38.9550099,-77.14929140000001,13.648213635982595
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-28.0,38.9550099,-77.14929140000001,13.648213635982595
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-28.0,38.955012700000005,-77.14929090000001,13.673020139865407
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-28.0,38.955012700000005,-77.14929090000001,13.673020139865407
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,108.0,38.955014500000004,-77.149292,13.566300883255462
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,108.0,38.955014500000004,-77.149292,13.566300883255462
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,108.0,38.955016799999996,-77.14929190000001,13.559863664729075
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,108.0,38.955016799999996,-77.14929190000001,13.559863664729075
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,19.0,38.9550193,-77.149293,13.448558805042763
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,19.0,38.9550193,-77.149293,13.448558805042763
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,19.0,38.9550218,-77.1492934,13.397662469815437
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,19.0,38.9550218,-77.1492934,13.397662469815437
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,13.0,38.955022799999995,-77.149294,13.339332867083407
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,13.0,38.955022799999995,-77.149294,13.339332867083407
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,2.23694,13.0,38.9550246,-77.1492944,13.29302214491658
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,2.23694,13.0,38.9550246,-77.1492944,13.29302214491658
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-129.0,38.9550285,-77.149297,13.043099264585173
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-129.0,38.9550285,-77.149297,13.043099264585173
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-129.0,38.9550312,-77.1492981,12.930484257462416
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,-129.0,38.9550312,-77.1492981,12.930484257462416
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,126.0,38.955031899999994,-77.1492993,12.822341201309275
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,126.0,38.955031899999994,-77.1492993,12.822341201309275
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,126.0,38.955033799999995,-77.14930030000001,12.723596681975334
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,126.0,38.955033799999995,-77.14930030000001,12.723596681975334
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,2.23694,-76.0,38.9550343,-77.1493015,12.616763803440335
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-173.0,38.955037100000006,-77.1493046,12.330897993374046
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,2.23694,-76.0,38.9550343,-77.1493015,12.616763803440335
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-173.0,38.955037100000006,-77.1493046,12.330897993374046
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-173.0,38.9550392,-77.1493066,12.144545452886508
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-173.0,38.9550392,-77.1493066,12.144545452886508
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-173.0,38.9550405,-77.149309,11.928914461103428
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,-173.0,38.9550405,-77.149309,11.928914461103428
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,145.0,38.9550425,-77.1493114,11.708697878832837
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,145.0,38.9550425,-77.1493114,11.708697878832837
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,145.0,38.9550445,-77.14931379999999,11.488481307743669
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,108.0,38.95504520000001,-77.1493172,11.190482986204426
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,145.0,38.9550445,-77.14931379999999,11.488481307743669
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,108.0,38.95504520000001,-77.1493172,11.190482986204426
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,108.0,38.955047,-77.14931999999999,10.93705745937655
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,108.0,38.955047,-77.14931999999999,10.93705745937655
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,75.0,38.955047799999996,-77.14932270000001,10.69881256679794
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,4.47387,75.0,38.955047799999996,-77.14932270000001,10.69881256679794
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,75.0,38.9550493,-77.1493255,10.447352309118987
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,75.0,38.9550493,-77.1493255,10.447352309118987
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,28.0,38.9550506,-77.14932900000001,10.136793725896894
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,28.0,38.9550506,-77.14932900000001,10.136793725896894
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,28.0,38.955052,-77.1493321,9.860099213219414
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,28.0,38.955052,-77.1493321,9.860099213219414
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,60.0,38.9550528,-77.149336,9.518296919748682
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,60.0,38.9550528,-77.149336,9.518296919748682
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,60.0,38.9550542,-77.1493395,9.207083282588773
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,60.0,38.9550542,-77.1493395,9.207083282588773
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,77.0,38.9550544,-77.1493437,8.843322135745293
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,77.0,38.9550544,-77.1493437,8.843322135745293
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,77.0,38.9550556,-77.1493478,8.481639963918457
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,77.0,38.9550556,-77.1493478,8.481639963918457
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,94.0,38.9550558,-77.1493525,8.074729896005287
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,94.0,38.9550558,-77.1493525,8.074729896005287
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,94.0,38.955056799999994,-77.14935720000001,7.662579187567523
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,135.0,38.955057000000004,-77.1493605,7.376486116368508
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,135.0,38.9550579,-77.1493651,6.973620282883459
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,50.0,38.9550592,-77.1493698,6.559504357723441
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,94.0,38.955056799999994,-77.14935720000001,7.662579187567523
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,50.0,38.9550592,-77.1493698,6.559504357723441
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,135.0,38.955057000000004,-77.1493605,7.376486116368508
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,6.71081,135.0,38.9550579,-77.1493651,6.973620282883459
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,50.0,38.9550602,-77.14937440000001,6.155983461187301
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,50.0,38.9550602,-77.14937440000001,6.155983461187301
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,85.0,38.9550602,-77.14937909999999,5.750383564881755
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,85.0,38.9550602,-77.14937909999999,5.750383564881755
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,85.0,38.955061,-77.14938409999999,5.313653694308588
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,178.0,38.955060700000004,-77.14939040000002,4.7719424567709545
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,85.0,38.955061,-77.14938409999999,5.313653694308588
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,178.0,38.955060700000004,-77.14939040000002,4.7719424567709545
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,178.0,38.9550613,-77.14939620000001,4.267484461702896
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,178.0,38.9550613,-77.14939620000001,4.267484461702896
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,178.0,38.9550617,-77.1494001,3.9283025396788496
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,178.0,38.9550617,-77.1494001,3.9283025396788496
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,178.0,38.9550622,-77.1494056,3.450388978673004
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,8.94775,178.0,38.9550622,-77.1494056,3.450388978673004
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,54.0,38.955064,-77.14941230000001,2.860402042904049
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,54.0,38.955064,-77.14941230000001,2.860402042904049
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,54.0,38.955064899999996,-77.1494183,2.3367192808641803
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,54.0,38.955064899999996,-77.1494183,2.3367192808641803
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,186.0,38.9550651,-77.149425,1.7572135319894535
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,186.0,38.9550651,-77.149425,1.7572135319894535
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,13.4216,186.0,38.9550659,-77.1494323,1.1219986436358909
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,224.0,38.955066200000005,-77.14943819999999,0.6108761054896235
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,13.4216,186.0,38.9550659,-77.1494323,1.1219986436358909
122412072.0,1.0,1570000000000.0,13089.0,1.0,1.0,0.0,11.1847,224.0,38.955066200000005,-77.14943819999999,0.6108761054896235
